,name,address,latitude,longitude
285,영등포역사점,서울특별시 영등포구 경인로 846,37.5154999,126.9076436
286,영등포역점,서울특별시 영등포구 경인로 847,37.5168179,126.9069457
287,보라매역점,서울특별시 동작구 여의대방로 142,37.4996888,126.9206533
288,선유도역점,서울특별시 영등포구 양평로 127,37.5378129,126.8934575
289,타임스퀘어신세계점,서울특별시 영등포구 영중로 15 타임스퀘어 지하1층,37.5172877,126.9031832
290,타임스퀘어아트리움점,서울특별시 영등포구 영중로 15 타임스퀘어 3층 315호,37.5170727,126.9033221
291,보라매점,서울특별시 동작구 보라매로 5가길 16,37.4913858,126.9241312
292,신림역점,서울특별시 관악구 남부순환로 1619,37.4848029,126.9305123
293,신림점,서울특별시 관악구 신림로 353,37.4857732,126.9291981
294,타임스트림점,서울특별시 관악구 신림로 330 타임스트림점 지하1층,37.4837986,126.9300517
295,신림중앙점,서울특별시 관악구 신림로 321,37.4828969433377,126.929546648038
296,홈플러스영등포점,서울특별시 영등포구 당산로 42 홈플러스영등포점,37.518239789080404,126.89588247273568
297,녹두거리점,서울특별시 관악구 신림로 127 1층,37.4708073,126.9352561
298,문래점,서울특별시 영등포구 선유로 63 1층,37.5196965,126.8890301
299,염창역점,서울특별시 강서구 공항대로 637 1층,37.5472289,126.8757931
300,신대방역점,서울특별시 관악구 난곡로 357 1층,37.4859266,126.9134109
301,대림성모점,서울특별시 동작구 시흥대로 658 1층,37.490383,126.9081108
302,신도림테크노마트점,"서울특별시 구로구 새말로 97 신도림테크노마트 B1층 45호, 일부 46호",37.5070438414784,126.890227293528
303,등촌점,"서울특별시 양천구 목동중앙북로7길 20, 1층",37.5487323,126.8676411
304,디큐브시티점,서울특별시 구로구 경인로 662 디큐브시티 지하2층,37.5084321,126.8887332
